auc for lit
0.6453499520613614
0.5693841946435307
0.6653313049357673
0.619990680335508
0.6229696858734602
0.6182452510400388
0.6006524778623582
0.6221743982145703
0.6168303571428573
0.6190076335877861
0.6113590604026845
0.6314952153110046
0.5924233452616945
0.64455840848076
0.6001690331304935
0.6259117498375101
0.6052244897959183
0.6286426019928558
0.6423483173667403
0.6338304093567252
0.612232122059166
0.6447894316126047
0.6063456004846283
0.610362095531587
0.6436299081035926
0.6698858791893488
0.6189362281976746
0.6646829044117647
0.6358258856812189
0.599006066864593
0.6382905027932961
0.6643300653594771
0.6135763000852517
0.5936696900982614
0.6670937499999998
0.6485301635991818
0.670869084592304
0.633287764866712
0.5920128247442122
0.5951266713581984
0.6444670050761422
0.6141724354940215
0.6393638808695439
0.6153676345729325
0.656627372052904
0.6487128572441669
0.6277974860946876
0.5988611908177905
0.6529745838956365
0.6413325777966662
0.6248633472470682
0.6407371167645141
0.5799981254100666
0.6654411764705883
0.6006439807157687
0.6473385989010989
0.6586967945349448
0.6128689581910616
0.6493532302355831
0.6554752066115704
