auc for gw
0.5779067739085261
0.6108708962952323
0.5662412132532392
0.5728682637717061
0.5899373433583962
0.5910561872360743
0.5937149313763674
0.6023722512759122
0.5863792019682776
0.5402090141307431
0.5869039050891529
0.5880902844054208
0.5780970088984171
0.5687537648082457
0.5920498363630471
0.5592774245219818
0.5752747039409823
0.6096678839451959
0.6017451128971483
0.5982993158838507
0.5503962450135759
0.6085132038106191
0.5758612727440658
0.5925300433762357
0.5811701369737082
0.5738570438346668
0.5806842908952091
0.5811272530081193
0.5647337816804205
0.5984907051701376
0.6028326016415344
0.5904343243178496
0.5869402092350525
0.5677008384482101
0.5759882400315889
0.5732244910508738
0.5672720496992908
0.6087854368082423
0.5726818968577212
0.5874746224036765
0.5648201057543797
0.5891300980247353
0.5910627311395878
0.5854298163152634
0.5924601259422688
0.5790359162600536
0.5979336893477166
0.5881250279779758
0.6002445403623884
0.5796253333187421
0.586184271157645
0.5597469671874302
0.5820242635809253
0.5904626443563847
0.5722157540891918
0.5754821612695804
0.5792498487598305
0.5908176221162832
0.5869239381016563
0.5995475452924058
