,beta,auc
0,1.451062409471856,0.5555555555555556
1,1.8530510657584056,0.5888888888888889
2,2.1335665676648,0.6555555555555556
3,1.7865623584622217,0.6222222222222222
4,1.5889385549567532,0.6333333333333334
5,1.4398792457503666,0.6555555555555556
6,1.3295929027447568,0.6777777777777778
7,1.2253377300972723,0.6777777777777778
8,1.1665018580349478,0.6777777777777778
9,1.1107407463486525,0.6777777777777778
10,1.0646722707721892,0.6777777777777778
11,1.0266922434957026,0.6888888888888889
12,0.9929997023300284,0.6777777777777778
13,1.2008792746587924,0.6777777777777778
14,1.1830200967189866,0.6888888888888889
15,1.1657110315630683,0.6888888888888889
16,1.152932035949087,0.6888888888888889
17,1.2461561577209217,0.6888888888888889
18,1.237767238671608,0.6888888888888889
19,1.289933705368738,0.6888888888888889
20,1.3161231621257392,0.6888888888888889
21,1.3451033176308864,0.6888888888888889
22,1.36460995466845,0.6888888888888889
23,1.3899222371705549,0.6888888888888889
24,2.2331091693309797,0.6994791666666667
25,1.7860342229647437,0.6911458333333332
26,1.4553303519614165,0.6802083333333332
27,3.3770048588982817,0.6614583333333333
28,2.667512008630911,0.6572916666666666
29,2.1898192835314583,0.6802083333333333
30,4.723527892072814,0.6651041666666667
31,3.6782925256256935,0.6921875
32,3.0294454128053427,0.6984375
33,2.6189245687258,0.6958333333333333
34,2.2927537901041584,0.7197916666666666
35,2.066537151094856,0.715625
36,1.8856499197596628,0.7270833333333333
37,1.7474034134539842,0.7302083333333333
38,1.8480184429785524,0.73125
39,1.7652006700716456,0.73125
40,1.9085832383926276,0.7322916666666667
41,1.8500929405549669,0.7291666666666666
42,1.8848230589754524,0.7302083333333333
43,1.9241167626407252,0.7302083333333333
44,1.982755003516523,0.7322916666666667
45,2.015028127715444,0.7322916666666667
46,2.040301218631692,0.7322916666666667
47,2.1430776350919976,0.6722972972972974
48,1.7472423838198932,0.6809845559845561
49,1.463645832823154,0.6732625482625482
50,3.074392689923412,0.6583011583011583
51,2.4901950292064674,0.6631274131274132
52,2.091050870385476,0.6452702702702702
53,3.983545410046381,0.6756756756756755
54,3.26348083652732,0.6785714285714286
55,2.8543506080200114,0.6809845559845561
56,2.495078351252604,0.6776061776061777
57,2.2638732482524513,0.6698841698841701
58,2.0840252532231163,0.6621621621621621
59,1.9252732304768656,0.6592664092664093
60,1.7873838010290757,0.6751930501930501
61,1.6933815010638913,0.6819498069498069
62,1.6106501965885909,0.6790540540540538
63,1.5969649167961653,0.6766409266409266
64,1.5880137836473591,0.6737451737451737
65,1.7116556216128316,0.6805019305019304
66,1.8262147034119205,0.6824324324324325
67,1.7943449162068092,0.6829150579150578
68,1.8794742100050292,0.6824324324324325
69,1.9251640243622057,0.6824324324324325
70,1.9796938798063282,0.6824324324324325
71,1.5628913808341591,0.6639610389610391
72,1.1303573301763696,0.6314935064935066
73,1.905422170571176,0.6266233766233766
74,2.9575137664585887,0.6396103896103897
75,2.2788271209484874,0.6363636363636364
76,1.882367419763123,0.6298701298701298
77,1.6154564949768182,0.6120129870129869
78,1.3687590315771387,0.6038961038961039
79,1.1962687891535837,0.6266233766233766
80,1.1176805073173803,0.6152597402597402
81,0.9958725595616684,0.6071428571428571
82,1.2326579242245967,0.6120129870129869
83,1.1533093070856495,0.6071428571428571
84,1.1281880036692866,0.6006493506493505
85,1.1884824324150844,0.6087662337662337
86,1.1307997874570752,0.6152597402597402
87,1.1526508361140757,0.6185064935064934
88,1.1428954099056012,0.6201298701298701
89,1.263336117376777,0.6152597402597403
90,1.2803190837451233,0.625
91,1.313880612894585,0.6201298701298701
92,1.380399635572742,0.625
93,1.4521635275495324,0.6201298701298701
94,2.265988966767552,0.7421428571428572
95,1.846621858911668,0.7085714285714285
96,1.595260961116429,0.7164285714285714
97,2.8020412741471263,0.7228571428571429
98,2.3621209384071733,0.7157142857142857
99,4.021735275374363,0.7128571428571429
100,3.2412946191194574,0.7521428571428571
101,2.864061405253522,0.7192857142857143
102,2.6104348113981763,0.7314285714285714
103,2.43426391913074,0.7335714285714287
104,2.3144672047711587,0.7571428571428571
105,2.23054736331838,0.7478571428571429
106,2.186366830858536,0.7478571428571429
107,2.154201469585048,0.7478571428571429
108,2.137062646922933,0.7478571428571429
109,2.1838686892154198,0.7478571428571429
110,2.1676409351590475,0.7478571428571429
111,2.1568888888337416,0.7478571428571429
112,2.1742369711361604,0.7478571428571429
113,2.1822911837036734,0.7478571428571429
114,2.1859390716245444,0.7478571428571429
115,2.188632481452488,0.7478571428571429
116,2.189916318003935,0.7478571428571429
117,2.190775601485844,0.7478571428571429
118,2.1236500487368684,0.6607954545454545
119,1.7111862936226991,0.6636363636363636
120,3.9754764528606517,0.6443181818181818
121,2.9955313854906525,0.6227272727272727
122,2.4508873742401884,0.6539772727272727
123,5.222223154522483,0.6477272727272727
124,3.914278041684085,0.6789772727272726
125,3.2087690233188955,0.6835227272727272
126,2.7411478156115705,0.6909090909090909
127,2.4066329836322917,0.6778409090909091
128,2.1528989763716573,0.6971590909090909
129,1.9674707065853416,0.6982954545454546
130,1.8101851276729437,0.7034090909090911
131,1.6772872841509054,0.70625
132,1.5779970520110118,0.7159090909090909
133,1.4812408448112442,0.7227272727272728
134,1.3983434257186218,0.7244318181818182
135,1.448366807281794,0.7272727272727273
136,1.5895423565095754,0.7284090909090909
137,1.7186974129797177,0.7295454545454545
138,1.6932945791446974,0.7295454545454545
139,1.7968091854854982,0.7284090909090909
140,1.844879109774094,0.7284090909090909
141,1.874425008630332,0.7295454545454545
142,1.8964337365410429,0.7295454545454545
143,1.7785042093464518,0.7457305502846301
144,1.3907607054237832,0.7324478178368121
145,2.495046779567816,0.7552182163187855
146,1.9701711038486032,0.7248576850094877
147,3.2126879020476293,0.7571157495256168
148,2.6184051728727904,0.7647058823529411
149,2.2169088337233886,0.7741935483870968
150,1.9743886386545104,0.7428842504743833
151,1.7970821928871197,0.7210626185958253
152,1.6675581262845212,0.7039848197343452
153,1.6817731954972324,0.7058823529411763
154,1.6333432624405115,0.7106261859582543
155,1.6631006812102236,0.7144212523719166
156,1.6125204051638784,0.7039848197343452
157,1.636903837689232,0.7058823529411764
158,1.6575492118012585,0.7058823529411764
159,1.6857634239801174,0.7077798861480075
160,1.7067645874838655,0.7144212523719164
161,1.7213264402946111,0.7077798861480075
162,1.7511742120636729,0.7077798861480075
163,1.7622969445445016,0.7077798861480075
164,1.7832380937101853,0.7144212523719164
165,1.7914725364767752,0.7144212523719164
166,2.2503320271099656,0.6305916305916306
167,1.8643097339416292,0.6471861471861472
168,3.8520979041306393,0.6219336219336219
169,2.911581248220529,0.6255411255411256
170,2.4447579988082158,0.6262626262626263
171,4.309089802995886,0.6327561327561327
172,3.3630156683445414,0.647907647907648
173,2.9345132587882974,0.6378066378066378
174,2.6401236532154493,0.6370851370851371
175,2.4429911299415528,0.6327561327561327
176,2.2978924907135285,0.6147186147186148
177,2.186832037510904,0.6479076479076479
178,2.0964201298645904,0.6558441558441558
179,2.025382578930564,0.6630591630591631
180,1.9677766308298117,0.670995670995671
181,1.9235432928423,0.670995670995671
182,1.9993656951356524,0.670995670995671
183,2.02672559691622,0.670995670995671
184,2.040073993593272,0.670995670995671
185,2.046853345749904,0.670995670995671
186,2.052656458306157,0.670995670995671
187,2.0561251383031647,0.670995670995671
188,2.059957096801509,0.670995670995671
189,2.029167985939058,0.6632478632478632
190,1.6072624241341331,0.688034188034188
191,3.1669620528390343,0.6974358974358974
192,2.4925705505104343,0.7042735042735043
193,2.0252595947604624,0.6871794871794872
194,3.5904420546940914,0.7017094017094018
195,2.9167149081089336,0.7085470085470086
196,2.4957650406900598,0.7068376068376069
197,2.2069270255974454,0.7213675213675215
198,1.9745870029210413,0.7324786324786324
199,1.8070054940605682,0.7401709401709402
200,1.6580923936664784,0.7452991452991453
201,1.5524180866609285,0.7581196581196581
202,1.459613143549522,0.7606837606837606
203,1.4397111681749344,0.7606837606837606
204,1.428152524362441,0.7615384615384615
205,1.555794992804682,0.7641025641025642
206,1.506274311242774,0.7658119658119658
207,1.642150588356429,0.7632478632478632
208,1.6080868551158471,0.7632478632478632
209,1.6129674486998609,0.7658119658119658
210,1.6974035670932694,0.7658119658119658
211,1.6783009854722584,0.7658119658119658
212,1.7398854241356665,0.7658119658119658
213,1.772485881702763,0.7658119658119658
214,1.7983352459129542,0.7658119658119658
215,1.8002740014802647,0.5787037037037037
216,2.6768765252762177,0.6342592592592593
217,2.095941341266816,0.6851851851851851
218,2.8032479399544816,0.6874999999999999
219,2.334222933136648,0.6574074074074074
220,2.1519694871961272,0.6574074074074073
221,2.043775081222972,0.6481481481481481
222,1.9697149604667537,0.6481481481481481
223,1.90299551102384,0.6574074074074073
224,1.854784378922026,0.6574074074074073
225,1.812119836972366,0.6574074074074074
226,1.7740488862095438,0.6574074074074074
227,1.7610611552977469,0.6574074074074073
228,1.8290044126161482,0.6574074074074074
229,1.8135742938503032,0.6574074074074074
230,1.8000568438772402,0.6574074074074074
231,1.8268560299772376,0.6574074074074074
232,1.8177733506875335,0.6574074074074074
233,1.8351111327494931,0.6574074074074074
234,1.8408063610134613,0.6574074074074074
235,1.8499676763045072,0.6574074074074074
236,1.8557214883563504,0.6574074074074074
237,1.8625486229620731,0.6574074074074074
238,1.9600578413844032,0.6523809523809524
239,1.4259976438919026,0.6333333333333333
240,1.021971074342228,0.6101190476190477
241,2.5700087200512542,0.5952380952380952
242,1.9165604619355456,0.6029761904761904
243,4.579938435234892,0.6113095238095237
244,3.1972614106584927,0.6380952380952379
245,2.3406671667139243,0.6333333333333333
246,1.7586267151211008,0.6440476190476191
247,1.2343592677825028,0.6625
248,0.7806043298916889,0.6648809523809524
249,0.4104444086807845,0.6488095238095238
250,0.7998411183517192,0.6601190476190476
251,0.8395136866832816,0.6708333333333333
252,0.6784477705857012,0.6797619047619048
253,1.235409485533988,0.6928571428571428
254,1.1450463433601037,0.6958333333333332
255,1.0630620432712092,0.6970238095238094
256,0.9892825275549024,0.6982142857142856
257,0.9215695321509996,0.7005952380952379
258,1.096558393094067,0.7071428571428572
259,1.3246676161213216,0.7071428571428572
260,1.453827884296385,0.7071428571428571
261,1.426977917894113,0.7071428571428571
262,2.0867385112450623,0.7508361204013376
263,1.7007454236962205,0.758082497212932
264,1.4132450498023008,0.7391304347826086
265,2.854739861846834,0.7012263099219621
266,2.340984546238554,0.6688963210702341
267,4.6341197336692055,0.6861761426978817
268,3.5919569386109265,0.7201783723522854
269,3.0165130243147145,0.7369007803790413
270,2.6623741625815827,0.7246376811594203
271,2.4050843607699544,0.7346711259754738
272,2.220459254170025,0.741917502787068
273,2.0667620020239097,0.7586399108138239
274,1.9489029567898908,0.7681159420289855
275,1.848021923538553,0.7630992196209587
276,1.89081815698348,0.7630992196209587
277,1.9384515944010448,0.7630992196209587
278,2.004256819811319,0.7630992196209587
279,1.9976894186436025,0.7653288740245262
280,2.0442880043477425,0.7653288740245262
281,2.0487800996295618,0.7653288740245262
282,2.0593307752877554,0.7653288740245262
283,2.0767145401127283,0.7653288740245262
284,2.0868105927012826,0.7653288740245262
285,1.7715093464592937,0.7004048582995951
286,1.3814570636397592,0.7479757085020243
287,2.4253980383669025,0.73582995951417
288,1.9144634981808053,0.75
289,3.1101879051694814,0.763157894736842
290,2.4918262867270458,0.7672064777327934
291,2.0597272361180385,0.7732793522267205
292,1.7911869886767249,0.7459514170040485
293,1.588586794075696,0.7499999999999999
294,1.4311191521334732,0.763157894736842
295,1.2899468298318062,0.7753036437246963
296,1.173622984586655,0.7803643724696356
297,1.080719533155817,0.7823886639676114
298,1.1763577805815044,0.7884615384615384
299,1.1119102408637356,0.7884615384615384
300,1.219159000278387,0.7904858299595142
301,1.2339450864052333,0.7904858299595142
302,1.3018446259744043,0.7935222672064778
303,1.3786024721240788,0.7935222672064778
304,1.42407886631408,0.7935222672064778
305,1.48069063057127,0.7935222672064778
306,2.3072345020179794,0.5735930735930737
307,1.8410266729904323,0.6071428571428572
308,3.311482120424341,0.5811688311688312
309,2.5672879444262726,0.5638528138528138
310,4.413352251126097,0.5562770562770563
311,3.3753776273239087,0.6179653679653679
312,2.8631591499044777,0.6255411255411256
313,2.6009261216819977,0.6093073593073594
314,2.419114556541308,0.6417748917748918
315,2.3089176120442594,0.6515151515151515
316,2.2436444285085035,0.645021645021645
317,2.2062573978437867,0.645021645021645
318,2.1963490754013417,0.645021645021645
319,2.2129395686263047,0.645021645021645
320,2.200851843750941,0.645021645021645
321,2.2112556985587797,0.645021645021645
322,2.200364917857924,0.645021645021645
323,2.202783907855953,0.645021645021645
324,2.1990532813653614,0.645021645021645
325,2.197806224036873,0.645021645021645
326,2.1958923763542995,0.645021645021645
327,2.194150551415372,0.645021645021645
328,2.193957938986792,0.645021645021645
329,1.976586668666104,0.6693181818181818
330,1.6021662247519672,0.6625
331,3.615246600800568,0.6727272727272727
332,2.798323142356536,0.6551136363636363
333,2.2995441302688584,0.6704545454545455
334,4.641709365772034,0.65625
335,3.5993160013085834,0.6818181818181819
336,3.00632935155254,0.6761363636363636
337,2.6097614805887077,0.6994318181818182
338,2.2968911656107656,0.6857954545454545
339,2.0684658981926045,0.6960227272727273
340,1.8815632612146482,0.6681818181818181
341,1.7336441464079555,0.6693181818181818
342,1.5875296827618883,0.6732954545454546
343,1.5572082810863064,0.6806818181818183
344,1.4693356441031444,0.6875
345,1.39305973959065,0.6886363636363636
346,1.4984067623864614,0.6886363636363636
347,1.5707707783735392,0.6875
348,1.5900241242681874,0.6897727272727273
349,1.7158582085151928,0.6909090909090909
350,1.6890316393682938,0.6943181818181818
351,1.6658455251729518,0.6931818181818181
352,1.7294477405190736,0.6920454545454546
353,1.770453355253042,0.6920454545454546
354,1.8133704740705447,0.6931818181818181
355,1.8377484682877057,0.7898550724637681
356,1.435223071172932,0.6376811594202898
357,2.0374180615632462,0.6521739130434783
358,2.655522967529442,0.7173913043478259
359,3.390564169471668,0.7318840579710144
360,2.7410305787074667,0.7173913043478262
361,2.378283904805973,0.7173913043478262
362,2.1557981503026205,0.7318840579710144
363,2.007329131898855,0.7826086956521741
364,1.8902888674888016,0.7826086956521741
365,1.8028576448668647,0.7826086956521741
366,1.7308462261057418,0.7826086956521741
367,1.6721122061575295,0.7826086956521741
368,1.6311799334059387,0.7826086956521741
369,1.75979345976934,0.7826086956521741
370,1.7389097803552995,0.7826086956521741
371,1.7223017140929322,0.7826086956521741
372,1.7697685780093952,0.7826086956521741
373,1.797851701595912,0.7826086956521741
374,1.8129710861833224,0.7826086956521741
375,1.826494025155084,0.7826086956521741
376,1.835036054369814,0.7826086956521741
377,1.8452824824892848,0.7826086956521741
378,2.086297254705028,0.608712715855573
379,1.7370374796978874,0.6248037676609105
380,1.4701779644112054,0.6620879120879121
381,3.3656856795320693,0.6593406593406593
382,2.7380690134515437,0.6483516483516484
383,2.309912084460685,0.6554160125588696
384,1.9886097274712975,0.6475667189952903
385,3.9046618891563467,0.6632653061224489
386,3.231497168795733,0.6766091051805336
387,2.8471431142229813,0.6656200941915228
388,2.543120225162603,0.6821036106750392
389,2.3110362185371103,0.6919152276295134
390,2.138299977056617,0.6856357927786499
391,1.9938705715725744,0.6938775510204082
392,1.8748144228682457,0.6974097331240189
393,1.7751539408658743,0.6962323390894821
394,1.6912040730253068,0.7056514913657771
395,1.8807938130564603,0.6997645211930926
396,1.8628089298238,0.6985871271585558
397,1.8977900123524976,0.7025117739403454
398,1.921456652977647,0.707221350078493
399,1.9508187810572024,0.7083987441130298
400,1.9943515360320436,0.7083987441130298
401,2.026541169668453,0.7083987441130298
402,2.0468221520180108,0.7083987441130298
403,2.020528458567057,0.6267281105990783
404,1.5889113665679857,0.6474654377880183
405,3.077155902651916,0.6612903225806452
406,2.399700805987408,0.6827956989247312
407,4.4879391791415175,0.6382488479262672
408,3.3580582147799034,0.6643625192012288
409,2.7935772386644557,0.6904761904761905
410,2.439036215506014,0.717357910906298
411,2.178906921189049,0.6996927803379416
412,2.0042170732935416,0.6966205837173579
413,1.8573244008121952,0.6943164362519202
414,1.7398036277782678,0.6904761904761905
415,1.6446819082480764,0.6904761904761905
416,1.6037772552809215,0.6889400921658986
417,1.7047914277980976,0.6904761904761905
418,1.6765907537799194,0.6904761904761905
419,1.7628918183958848,0.6904761904761905
420,1.7314312695655636,0.6904761904761905
421,1.7291500970788705,0.6935483870967742
422,1.802683252620712,0.6935483870967742
423,1.8453635728282443,0.6935483870967742
424,1.8733535898276383,0.6935483870967742
425,1.893434367172536,0.6935483870967742
426,1.592402225782184,0.755
427,2.2048113466491244,0.705
428,2.870997246568281,0.74
429,2.31268476626398,0.7899999999999999
430,2.0148654287676298,0.775
431,1.8415529160367925,0.8049999999999999
432,1.7239238013054443,0.8150000000000001
433,1.6309124379825866,0.825
434,1.5558385281350842,0.8200000000000001
435,1.4941585020632422,0.815
436,1.4377754672279641,0.81
437,1.3852158343501968,0.815
438,1.3444071928791261,0.815
439,1.3093237819638082,0.815
440,1.2775537597241915,0.815
441,1.2502843694828678,0.815
442,1.4079374743827051,0.815
443,1.3950167917309455,0.815
444,1.383630027830372,0.815
445,1.4489950061906522,0.815
446,1.4415184118770037,0.815
447,1.4805285314388426,0.815
448,1.4995885843733523,0.815
449,1.5210591760679566,0.815
450,1.535402640142833,0.815
451,1.5538398835857432,0.815
452,2.2148520002420136,0.6613333333333333
453,1.6852852302075252,0.6497777777777778
454,1.3027214871749724,0.6657777777777778
455,3.6237681951162983,0.6577777777777779
456,2.6970735078715706,0.6582222222222222
457,2.0815868014247494,0.6608888888888889
458,1.608423881447561,0.6431111111111111
459,3.859451439047143,0.6617777777777778
460,2.8623616150134343,0.6897777777777777
461,2.2984842627830626,0.6755555555555556
462,1.8510342377120064,0.7093333333333333
463,1.5089888948725456,0.7066666666666667
464,1.697695790191918,0.6951111111111109
465,1.6641354852424477,0.7022222222222222
466,1.9412173433692657,0.7137777777777777
467,1.8385701691019471,0.7008888888888891
468,1.9458266027044329,0.7102222222222222
469,1.9655890428528393,0.7102222222222222
470,1.945208312848876,0.7102222222222222
471,1.99058714177098,0.7088888888888889
472,2.035389053090293,0.7097777777777777
473,2.0570464511847555,0.6915204678362573
474,1.6542306457464546,0.7076023391812866
475,1.3569044993812995,0.7090643274853801
476,2.6295327483371063,0.6659356725146198
477,2.15940158107054,0.6564327485380117
478,3.9701835508870693,0.6739766081871345
479,3.124905035231384,0.6907894736842105
480,2.675599194784119,0.6842105263157895
481,2.3263286629044115,0.6761695906432749
482,2.081954721840882,0.6929824561403509
483,1.8858233491351208,0.7017543859649124
484,1.7410938064444943,0.7090643274853802
485,1.6218589030998132,0.7097953216374271
486,1.520611152118759,0.7156432748538011
487,1.4452628305526574,0.7207602339181286
488,1.6257019073910075,0.7207602339181286
489,1.6106749883004885,0.7207602339181286
490,1.7122468677235438,0.722953216374269
491,1.6817079193846536,0.7229532163742689
492,1.782572806065991,0.7229532163742689
493,1.783602204973007,0.7229532163742689
494,1.8179677637346292,0.7229532163742689
495,1.8509171864525693,0.7229532163742689
496,1.8736857061469143,0.7229532163742689
497,1.869306853492421,0.7692307692307693
498,2.8643977334523227,0.8247863247863247
499,2.2173302791733738,0.7905982905982906
500,3.0407291782057118,0.7820512820512819
501,2.537677894210135,0.8376068376068376
502,2.2873272527394812,0.8418803418803419
503,2.117202746062989,0.8461538461538461
504,2.0107276350218464,0.8547008547008547
505,1.9253690967254409,0.8632478632478633
506,1.8543283141569096,0.8589743589743589
507,1.7977120423917077,0.8632478632478632
508,1.7445175556554025,0.8675213675213675
509,1.7049262426703993,0.8717948717948718
510,1.6640163332587408,0.8717948717948718
511,1.6311148523724466,0.8760683760683761
512,1.6047152822656985,0.8760683760683761
513,1.7125147201252031,0.8760683760683761
514,1.7563000786784262,0.8760683760683761
515,1.7790141906412074,0.8760683760683761
516,1.7912207544843808,0.8760683760683761
517,1.8023163480528888,0.8760683760683761
518,1.809437428591637,0.8760683760683761
519,1.8181380895015968,0.8760683760683761
520,1.9938469406095825,0.5841942148760331
521,1.6311947924144319,0.5635330578512397
522,1.342773714788866,0.5733471074380165
523,2.8693544681944885,0.5521694214876033
524,2.3372173554505244,0.5475206611570248
525,1.9710831636919643,0.5506198347107438
526,3.721718402182016,0.5774793388429753
527,3.0733946484876857,0.6084710743801653
528,2.648174244846588,0.6012396694214877
529,2.335362944747436,0.6002066115702479
530,2.097821270804709,0.5883264462809918
531,1.9052300692543551,0.5898760330578512
532,1.744960355048339,0.5898760330578513
533,1.6165341197306031,0.5909090909090908
534,1.507377196384451,0.5950413223140496
535,1.4188210515355708,0.6048553719008265
536,1.6658489707414472,0.6027892561983471
537,1.7302006949015114,0.6007231404958678
538,1.7559717146967582,0.6007231404958678
539,1.827977160513796,0.6027892561983472
540,1.8664228880248899,0.6027892561983472
541,1.899473097107984,0.6027892561983472
542,1.909141223952645,0.6027892561983472
543,1.9288547692452749,0.6027892561983472
544,2.154544798843397,0.6721763085399449
545,1.7234837432344468,0.6198347107438016
546,1.407229153702608,0.6349862258953168
547,2.7216900203263084,0.6515151515151516
548,2.214251929547871,0.6639118457300276
549,4.031419499481664,0.6618457300275482
550,3.163353987606518,0.6776859504132231
551,2.682757505544646,0.6852617079889807
552,2.333810038344638,0.6955922865013774
553,2.088067902155996,0.7052341597796143
554,1.905111021875732,0.7169421487603306
555,1.7538097183441042,0.7066115702479339
556,1.6419578153533911,0.7224517906336089
557,1.5297145238213152,0.7121212121212122
558,1.4502236211235924,0.7100550964187329
559,1.6163647543968187,0.7038567493112948
560,1.6002636363729967,0.7121212121212122
561,1.6992348786750242,0.7134986225895317
562,1.7894021370041633,0.7134986225895317
563,1.7909626357892396,0.7134986225895317
564,1.8246910118377015,0.7134986225895317
565,1.8527499856326928,0.7134986225895317
566,1.8491158624844248,0.7134986225895317
567,1.874638637515732,0.7134986225895317
568,1.6542625537004547,0.7272727272727273
569,2.4411261715048056,0.7207792207792207
570,3.5990039985230236,0.7402597402597402
571,2.7273577323993026,0.7597402597402597
572,3.858334240127303,0.7987012987012988
573,3.041994188977803,0.8214285714285715
574,2.665494890889609,0.8084415584415584
575,2.426186723341874,0.8198051948051949
576,2.240809325596023,0.8246753246753247
577,2.049581345679193,0.8376623376623377
578,1.9324007318620888,0.8474025974025974
579,1.8298492713870775,0.8474025974025974
