,$\beta$,IG
54,3.26348083652732,0.031190961306076903
55,2.8543506080200114,0.0316896971251871
56,2.495078351252604,0.03319869261350017
57,2.2638732482524513,0.033222168743479386
58,2.0840252532231163,0.03422606722562249
59,1.9252732304768656,0.03528012196383057
60,1.7873838010290757,0.03593826710610659
61,1.6933815010638913,0.03693792662506823
62,1.6106501965885909,0.037857306327716334
63,1.5969649167961653,0.0382687959341671
64,1.5880137836473591,0.03892632364194859
65,1.7116556216128316,0.039048606227280014
66,1.8262147034119205,0.03980327388679916
67,1.7943449162068092,0.03953068397097936
68,1.8794742100050292,0.04066862897897627
69,1.9251640243622057,0.04050289385778705
70,1.9796938798063282,0.041237575987927544
71,1.5628913808341591,0.036197442102896105
72,1.1303573301763696,0.038493215851875706
73,1.905422170571176,0.03878583547605463
74,2.9575137664585887,0.037078378215375296
75,2.2788271209484874,0.04025804168123159
76,1.882367419763123,0.04433920642051559
77,1.6154564949768182,0.049126685934601566
78,1.3687590315771387,0.05604094119042513
79,1.1962687891535837,0.059449597049694436
80,1.1176805073173803,0.06167577567982163
81,0.9958725595616684,0.06305379134562117
82,1.2326579242245967,0.06523990913788447
83,1.1533093070856495,0.06770915814494438
84,1.1281880036692866,0.06847730642614291
85,1.1884824324150844,0.06924913554337297
86,1.1307997874570752,0.07228429508842071
87,1.1526508361140757,0.073112182693707
88,1.1428954099056012,0.07367070114862517
89,1.263336117376777,0.07655895145942393
90,1.2803190837451233,0.07781265508869994
91,1.313880612894585,0.07941384089534498
92,1.380399635572742,0.07892739262617643
93,1.4521635275495324,0.08047740234869938
94,2.265988966767552,0.023412645371432284
95,1.846621858911668,0.024555454584560432
96,1.595260961116429,0.024944642022163732
97,2.8020412741471263,0.02614789949010321
98,2.3621209384071733,0.027162498713393934
99,4.021735275374363,0.0283828318544741
100,3.2412946191194574,0.02962404812202568
101,2.864061405253522,0.030755030369269187
102,2.6104348113981763,0.030222666655824848
103,2.43426391913074,0.03092855104028691
104,2.3144672047711587,0.032306346374048056
105,2.23054736331838,0.03388549093439408
106,2.186366830858536,0.03461090363818975
107,2.154201469585048,0.034887724017974686
108,2.137062646922933,0.036288602936340175
109,2.1838686892154198,0.037540257555484846
110,2.1676409351590475,0.03854851256745806
111,2.1568888888337416,0.038504822211783196
112,2.1742369711361604,0.03899002173220678
113,2.1822911837036734,0.03933389827297151
114,2.1859390716245444,0.03952062451580318
115,2.188632481452488,0.03971960476360259
116,2.189916318003935,0.0398605884573352
117,2.190775601485844,0.04002949776380382
118,2.1236500487368684,0.02355643970550869
119,1.7111862936226991,0.025731267158676574
120,3.9754764528606517,0.027022878562836583
121,2.9955313854906525,0.028132671202870885
122,2.4508873742401884,0.026238949310676052
123,5.222223154522483,0.027250392179386074
124,3.914278041684085,0.027578551088396575
125,3.2087690233188955,0.02836551798411424
126,2.7411478156115705,0.029247093997862295
127,2.4066329836322917,0.0301145240008186
128,2.1528989763716573,0.02993672087082222
129,1.9674707065853416,0.03020008119062878
130,1.8101851276729437,0.030891364299913793
131,1.6772872841509054,0.03159671185525248
132,1.5779970520110118,0.03295680185129923
133,1.4812408448112442,0.03367862262112531
134,1.3983434257186218,0.03470061705199978
135,1.448366807281794,0.0353223269082944
136,1.5895423565095754,0.03689393817539999
137,1.7186974129797177,0.03699412222404741
138,1.6932945791446974,0.03729554066190299
139,1.7968091854854982,0.037392165840680947
140,1.844879109774094,0.03754541713379489
141,1.874425008630332,0.03843020178859591
142,1.8964337365410429,0.03892854599259943
143,1.7785042093464518,0.04302177918068428
144,1.3907607054237832,0.045754545065660235
145,2.495046779567816,0.048020587450338215
146,1.9701711038486032,0.04684565979758637
147,3.2126879020476293,0.049223033220423096
148,2.6184051728727904,0.05215795794019651
149,2.2169088337233886,0.054583695167094604
150,1.9743886386545104,0.05542515679702387
151,1.7970821928871197,0.059556042688553745
152,1.6675581262845212,0.06387610923543074
153,1.6817731954972324,0.06739386725082497
154,1.6333432624405115,0.071650489762345
155,1.6631006812102236,0.0716806048643519
156,1.6125204051638784,0.07081107631805983
157,1.636903837689232,0.07083662062545759
158,1.6575492118012585,0.07120113494842206
159,1.6857634239801174,0.07209813592004055
160,1.7067645874838655,0.07345586079810174
161,1.7213264402946111,0.07298970045686892
162,1.7511742120636729,0.07467344024983669
163,1.7622969445445016,0.07621350130908255
164,1.7832380937101853,0.07706889532045536
165,1.7914725364767752,0.07749949525499122
166,2.2503320271099656,0.027127622630629178
167,1.8643097339416292,0.029200978761565688
168,3.8520979041306393,0.029951424015439154
169,2.911581248220529,0.03207722618095532
170,2.4447579988082158,0.03226339008733936
171,4.309089802995886,0.03231948852925948
172,3.3630156683445414,0.03283770612478509
173,2.9345132587882974,0.033567958618815674
174,2.6401236532154493,0.03384125071117339
175,2.4429911299415528,0.03375527469741191
176,2.2978924907135285,0.034814540585816345
177,2.186832037510904,0.03565260284533456
178,2.0964201298645904,0.036524461496960536
179,2.025382578930564,0.03702547869090478
180,1.9677766308298117,0.03840996594497681
181,1.9235432928423,0.03886431608267682
182,1.9993656951356524,0.0400022883223915
183,2.02672559691622,0.04053283457985035
184,2.040073993593272,0.040949968854703034
185,2.046853345749904,0.041206297536574454
186,2.052656458306157,0.04140119332996128
187,2.0561251383031647,0.04158036291722034
188,2.059957096801509,0.041692543850093466
189,2.029167985939058,0.017079703475369246
190,1.6072624241341331,0.01779279523530286
191,3.1669620528390343,0.01895033473645691
192,2.4925705505104343,0.019148738035705715
193,2.0252595947604624,0.019397065196353647
194,3.5904420546940914,0.02015329115706288
195,2.9167149081089336,0.02143142494680572
196,2.4957650406900598,0.022413836441609214
197,2.2069270255974454,0.022898595195866345
198,1.9745870029210413,0.023407569959523977
199,1.8070054940605682,0.02408519681375132
200,1.6580923936664784,0.024762139511644188
201,1.5524180866609285,0.026204900754063454
202,1.459613143549522,0.02639786721553139
203,1.4397111681749344,0.026543547378825805
204,1.428152524362441,0.02678952671152368
205,1.555794992804682,0.02865230614006198
206,1.506274311242774,0.02955908344982716
207,1.642150588356429,0.03018875372056906
208,1.6080868551158471,0.031328756706032634
209,1.6129674486998609,0.03208726692090058
210,1.6974035670932694,0.03320862511030376
211,1.6783009854722584,0.03325379035546894
212,1.7398854241356665,0.0333808949150568
213,1.772485881702763,0.034399344381298436
214,1.7983352459129542,0.03506744369811876
215,1.8002740014802647,0.03219973532585996
216,2.6768765252762177,0.03338934878604938
217,2.095941341266816,0.03209450444619588
218,2.8032479399544816,0.0329997053257024
219,2.334222933136648,0.03620040806732905
220,2.1519694871961272,0.04049043783250039
221,2.043775081222972,0.04288447667676765
222,1.9697149604667537,0.043936794848561944
223,1.90299551102384,0.04612077126151115
224,1.854784378922026,0.04714744360705081
225,1.812119836972366,0.04775711566235141
226,1.7740488862095438,0.049456236311065216
227,1.7610611552977469,0.04891691722279934
228,1.8290044126161482,0.05178182600112147
229,1.8135742938503032,0.05290444825169216
230,1.8000568438772402,0.05345019758926084
231,1.8268560299772376,0.0547125740698684
232,1.8177733506875335,0.05575063770906796
233,1.8351111327494931,0.05669425453449217
234,1.8408063610134613,0.05769913223753231
235,1.8499676763045072,0.058009638902451255
236,1.8557214883563504,0.0582946470873571
237,1.8625486229620731,0.058624103195774824
238,1.9600578413844032,0.027882558164903926
239,1.4259976438919026,0.03042274787801047
240,1.021971074342228,0.029786838260494886
241,2.5700087200512542,0.030065306872223307
242,1.9165604619355456,0.031109801583227736
243,4.579938435234892,0.03078670558167329
244,3.1972614106584927,0.03216324712995389
245,2.3406671667139243,0.03210814740434775
246,1.7586267151211008,0.03377326181376805
247,1.2343592677825028,0.03358092563339765
248,0.7806043298916889,0.03406603627111371
249,0.4104444086807845,0.03455822212252235
250,0.7998411183517192,0.03521458823663792
251,0.8395136866832816,0.03576882288684635
252,0.6784477705857012,0.03672392677170777
253,1.235409485533988,0.0384245849602558
254,1.1450463433601037,0.03906152352993808
255,1.0630620432712092,0.04026795407120187
256,0.9892825275549024,0.04111430675251604
257,0.9215695321509996,0.04201539059825021
258,1.096558393094067,0.04265715552920879
259,1.3246676161213216,0.042873157874116385
260,1.453827884296385,0.0435328146528966
261,1.426977917894113,0.04370721862234783
262,2.0867385112450623,0.026305436590392417
263,1.7007454236962205,0.025920973514603207
264,1.4132450498023008,0.026984015252595972
265,2.854739861846834,0.02757168740237237
266,2.340984546238554,0.029068998821765946
267,4.6341197336692055,0.030002077299748575
268,3.5919569386109265,0.03023237462709083
269,3.0165130243147145,0.03162454487868038
270,2.6623741625815827,0.03325522801123704
271,2.4050843607699544,0.03286482265122115
272,2.220459254170025,0.03377100844344649
273,2.0667620020239097,0.035336887769660374
274,1.9489029567898908,0.03673191167961176
275,1.848021923538553,0.038023770951167046
276,1.89081815698348,0.03865512290364703
277,1.9384515944010448,0.04049927262687314
278,2.004256819811319,0.04149662870122672
279,1.9976894186436025,0.04180709381160197
280,2.0442880043477425,0.043052875788262224
281,2.0487800996295618,0.04445551816143323
282,2.0593307752877554,0.04490940012857325
283,2.0767145401127283,0.04592353957862172
284,2.0868105927012826,0.04627218746553885
285,1.7715093464592937,0.04048528484540115
286,1.3814570636397592,0.0431058835553515
287,2.4253980383669025,0.04440245516075303
288,1.9144634981808053,0.045359744079098596
289,3.1101879051694814,0.04761400200310695
290,2.4918262867270458,0.05022045669435837
291,2.0597272361180385,0.052365097734985544
292,1.7911869886767249,0.05274692592059094
293,1.588586794075696,0.054807543338634024
294,1.4311191521334732,0.0582615045848055
295,1.2899468298318062,0.06091610885294385
296,1.173622984586655,0.06232026647537947
297,1.080719533155817,0.06358384014142215
298,1.1763577805815044,0.06628700986284097
299,1.1119102408637356,0.06686931024746468
300,1.219159000278387,0.06823084724480921
301,1.2339450864052333,0.0694762011218445
302,1.3018446259744043,0.06950349430946479
303,1.3786024721240788,0.07140929810953278
304,1.42407886631408,0.07223742282903789
305,1.48069063057127,0.07458727323550118
306,2.3072345020179794,0.025688494248054083
307,1.8410266729904323,0.02469632949557965
308,3.311482120424341,0.02341739138289456
309,2.5672879444262726,0.024273642785971217
310,4.413352251126097,0.024911323674954966
311,3.3753776273239087,0.025601597417156396
312,2.8631591499044777,0.02546941527673474
313,2.6009261216819977,0.025941635878497182
314,2.419114556541308,0.028439931802941243
315,2.3089176120442594,0.02999445418942326
316,2.2436444285085035,0.03233995021829472
317,2.2062573978437867,0.03355807005280176
318,2.1963490754013417,0.03459926981559369
319,2.2129395686263047,0.03590826590478191
320,2.200851843750941,0.036952022081750746
321,2.2112556985587797,0.03775916542440183
322,2.200364917857924,0.03844440513769476
323,2.202783907855953,0.03934602855115332
324,2.1990532813653614,0.039816940088844954
325,2.197806224036873,0.0401451068789791
326,2.1958923763542995,0.0403037220005914
327,2.194150551415372,0.04013679240032486
328,2.193957938986792,0.04050390472501053
329,1.976586668666104,0.019635451737194276
330,1.6021662247519672,0.0209069054520864
331,3.615246600800568,0.021050369936335245
332,2.798323142356536,0.022037350071124395
333,2.2995441302688584,0.020568405413914914
334,4.641709365772034,0.02161753525167376
335,3.5993160013085834,0.021811886724486418
336,3.00632935155254,0.02332757929785423
337,2.6097614805887077,0.02477001621763586
338,2.2968911656107656,0.025998395190034218
339,2.0684658981926045,0.026601173091712726
340,1.8815632612146482,0.028608004911183205
341,1.7336441464079555,0.03020529142933881
342,1.5875296827618883,0.03061656980661498
343,1.5572082810863064,0.032413061821578104
344,1.4693356441031444,0.03365841664311653
345,1.39305973959065,0.0343324906058079
346,1.4984067623864614,0.03468842231509561
347,1.5707707783735392,0.035348853003788094
348,1.5900241242681874,0.03585105793087118
349,1.7158582085151928,0.036156367442422344
350,1.6890316393682938,0.03598981388747602
351,1.6658455251729518,0.036973753993712055
352,1.7294477405190736,0.036931740438573724
353,1.770453355253042,0.03589634346853121
354,1.8133704740705447,0.0369267708047909
355,1.8377484682877057,0.041265533328989856
356,1.435223071172932,0.04138673070094778
357,2.0374180615632462,0.03647827484005861
358,2.655522967529442,0.03956082607786404
359,3.390564169471668,0.041672111888221286
360,2.7410305787074667,0.0403267992934041
361,2.378283904805973,0.042293554532047306
362,2.1557981503026205,0.0458449883628117
363,2.007329131898855,0.0503615138181952
364,1.8902888674888016,0.05309431461381131
365,1.8028576448668647,0.053991612226342967
366,1.7308462261057418,0.05639468545681825
367,1.6721122061575295,0.0600788412721438
368,1.6311799334059387,0.06059216724041239
369,1.75979345976934,0.06434645505590986
370,1.7389097803552995,0.06548077354682436
371,1.7223017140929322,0.06542874165321244
372,1.7697685780093952,0.06635484772565015
373,1.797851701595912,0.06712351749867018
374,1.8129710861833224,0.06773796897911422
375,1.826494025155084,0.06835595850326714
376,1.835036054369814,0.06875782176766732
377,1.8452824824892848,0.06941564523770039
378,2.086297254705028,0.01869104388855647
379,1.7370374796978874,0.020273483333721032
380,1.4701779644112054,0.020855150752905116
381,3.3656856795320693,0.021158179618694595
382,2.7380690134515437,0.021530176451458827
383,2.309912084460685,0.02183233660717465
384,1.9886097274712975,0.021793245832675168
385,3.9046618891563467,0.02235393517912565
386,3.231497168795733,0.022987143335665094
387,2.8471431142229813,0.022817183461841917
388,2.543120225162603,0.023234758974649994
389,2.3110362185371103,0.024187001684863207
390,2.138299977056617,0.02496677838215855
391,1.9938705715725744,0.02547167711999343
392,1.8748144228682457,0.02610013552041679
393,1.7751539408658743,0.026826174621026988
394,1.6912040730253068,0.027217013801623446
395,1.8807938130564603,0.027652116574091834
396,1.8628089298238,0.029152834033571717
397,1.8977900123524976,0.028488021627413596
398,1.921456652977647,0.02853513319491563
399,1.9508187810572024,0.029222545618914797
400,1.9943515360320436,0.03016536826270999
401,2.026541169668453,0.02997329330375953
402,2.0468221520180108,0.030660059419130192
403,2.020528458567057,0.030918668200741184
404,1.5889113665679857,0.031600920806536315
405,3.077155902651916,0.02998155516592771
406,2.399700805987408,0.03244157144605164
407,4.4879391791415175,0.03312626769339633
408,3.3580582147799034,0.0333742795378178
409,2.7935772386644557,0.03690494934757804
410,2.439036215506014,0.03801116767263324
411,2.178906921189049,0.04001350095204936
412,2.0042170732935416,0.0440063791148545
413,1.8573244008121952,0.04591481504611039
414,1.7398036277782678,0.04802140466398941
415,1.6446819082480764,0.050079656724626
416,1.6037772552809215,0.051606201213396874
417,1.7047914277980976,0.052552762450562174
418,1.6765907537799194,0.05392186981273639
419,1.7628918183958848,0.056115869284056874
420,1.7314312695655636,0.05686850436970736
421,1.7291500970788705,0.05679090557238864
422,1.802683252620712,0.05740752650982994
423,1.8453635728282443,0.05759536689073541
424,1.8733535898276383,0.05849360918203106
425,1.893434367172536,0.058574899599957986
426,1.592402225782184,0.03086920148566019
427,2.2048113466491244,0.03229118872578385
428,2.870997246568281,0.034332446235523784
429,2.31268476626398,0.03675751994299814
430,2.0148654287676298,0.038488480198105024
431,1.8415529160367925,0.044936822563715895
432,1.7239238013054443,0.04773422176123565
433,1.6309124379825866,0.050636729203746955
434,1.5558385281350842,0.04905637448329703
435,1.4941585020632422,0.05165217622079543
436,1.4377754672279641,0.051430757470256716
437,1.3852158343501968,0.05419187269935255
438,1.3444071928791261,0.05730054709735355
439,1.3093237819638082,0.05852837685241963
440,1.2775537597241915,0.06087678559489307
441,1.2502843694828678,0.06127553803476504
442,1.4079374743827051,0.06612346984378148
443,1.3950167917309455,0.06771288289627686
444,1.383630027830372,0.06836211281354132
445,1.4489950061906522,0.0697835281406729
446,1.4415184118770037,0.07095153499448259
447,1.4805285314388426,0.07213754847578235
448,1.4995885843733523,0.07321739465346688
449,1.5210591760679566,0.07368676042467615
450,1.535402640142833,0.07407239306017377
451,1.5538398835857432,0.07447321537424001
452,2.2148520002420136,0.026527538946109375
453,1.6852852302075252,0.02815942801722726
454,1.3027214871749724,0.029677094437431495
455,3.6237681951162983,0.03075073424529473
456,2.6970735078715706,0.032677418289817406
457,2.0815868014247494,0.033376116323655114
458,1.608423881447561,0.03348488020787932
459,3.859451439047143,0.034601468440607075
460,2.8623616150134343,0.03530236417125032
461,2.2984842627830626,0.03655920774186472
462,1.8510342377120064,0.03484882882652318
463,1.5089888948725456,0.03558762369281032
464,1.697695790191918,0.036914357910135864
465,1.6641354852424477,0.03805674229985778
466,1.9412173433692657,0.03950990281220923
467,1.8385701691019471,0.04102173180807944
468,1.9458266027044329,0.04223059546396479
469,1.9655890428528393,0.043018923099192086
470,1.945208312848876,0.04308285932681766
471,1.99058714177098,0.04281113493584465
472,2.035389053090293,0.042128186944201174
473,2.0570464511847555,0.030269233952154195
474,1.6542306457464546,0.03146189239907893
475,1.3569044993812995,0.0313616983826418
476,2.6295327483371063,0.03180934953630998
477,2.15940158107054,0.03038704271072057
478,3.9701835508870693,0.03119419825812031
479,3.124905035231384,0.03194441012114313
480,2.675599194784119,0.03284297797114266
481,2.3263286629044115,0.03468696742645261
482,2.081954721840882,0.035266925023066276
483,1.8858233491351208,0.03576455858578309
484,1.7410938064444943,0.036948043308389744
485,1.6218589030998132,0.03850497528834085
486,1.520611152118759,0.03939208741578504
487,1.4452628305526574,0.040348156741033536
488,1.6257019073910075,0.041778613960926414
489,1.6106749883004885,0.04232840564534013
490,1.7122468677235438,0.042351766030944704
491,1.6817079193846536,0.04253448838812279
492,1.782572806065991,0.04328067319175921
493,1.783602204973007,0.04415523622802775
494,1.8179677637346292,0.04432904422371986
495,1.8509171864525693,0.044736986327796546
496,1.8736857061469143,0.04492400770329308
497,1.869306853492421,0.020724512272848106
498,2.8643977334523227,0.022458285647390608
499,2.2173302791733738,0.023971203080471182
500,3.0407291782057118,0.025507805598882882
501,2.537677894210135,0.02722980184026169
502,2.2873272527394812,0.028585802892316492
503,2.117202746062989,0.03023843949322713
504,2.0107276350218464,0.03126834684516322
505,1.9253690967254409,0.03203858505266466
506,1.8543283141569096,0.03262387001601952
507,1.7977120423917077,0.03391762179836455
508,1.7445175556554025,0.0348086327112882
509,1.7049262426703993,0.03586030760283909
510,1.6640163332587408,0.03598447248204584
511,1.6311148523724466,0.037131528540627956
512,1.6047152822656985,0.03795716859665943
513,1.7125147201252031,0.04034073572725483
514,1.7563000786784262,0.04139654903354595
515,1.7790141906412074,0.042109327647456896
516,1.7912207544843808,0.04250092435176667
517,1.8023163480528888,0.042759826744503404
518,1.809437428591637,0.04307478713039703
519,1.8181380895015968,0.04340851780904198
520,1.9938469406095825,0.03112831803577476
521,1.6311947924144319,0.032572897609620566
522,1.342773714788866,0.03351535182151666
523,2.8693544681944885,0.03476149910279969
524,2.3372173554505244,0.03649417003003641
525,1.9710831636919643,0.0349016278049904
526,3.721718402182016,0.03758826841041307
527,3.0733946484876857,0.03797906753787872
528,2.648174244846588,0.040851466911508205
529,2.335362944747436,0.040811779254365965
530,2.097821270804709,0.04112436308240697
531,1.9052300692543551,0.04251213266434761
532,1.744960355048339,0.045214519245554086
533,1.6165341197306031,0.046743063522294515
534,1.507377196384451,0.04884362528991837
535,1.4188210515355708,0.05056611868783378
536,1.6658489707414472,0.052003793244448704
537,1.7302006949015114,0.05269888501082309
538,1.7559717146967582,0.05294413019807642
539,1.827977160513796,0.05422720086173938
540,1.8664228880248899,0.05458121143848471
541,1.899473097107984,0.0544044074933524
542,1.909141223952645,0.05517859345593046
543,1.9288547692452749,0.05605979224120816
544,2.154544798843397,0.029075323716379553
545,1.7234837432344468,0.03133521663074035
546,1.407229153702608,0.03307785353751469
547,2.7216900203263084,0.03309315459800155
548,2.214251929547871,0.03150104959368172
549,4.031419499481664,0.03315222486733693
550,3.163353987606518,0.033783011989391376
551,2.682757505544646,0.03434093476855582
552,2.333810038344638,0.035306747561353546
553,2.088067902155996,0.03580590524235672
554,1.905111021875732,0.03626272065097769
555,1.7538097183441042,0.03763416960221089
556,1.6419578153533911,0.03940498586718466
557,1.5297145238213152,0.04055513128041732
558,1.4502236211235924,0.041171895098633504
559,1.6163647543968187,0.042306037475674296
560,1.6002636363729967,0.04366341024194731
561,1.6992348786750242,0.04425785030346696
562,1.7894021370041633,0.04325641072186537
563,1.7909626357892396,0.04379671209530567
564,1.8246910118377015,0.044002163835542896
565,1.8527499856326928,0.04468060114079009
566,1.8491158624844248,0.04458983500210878
567,1.874638637515732,0.04486440686002757
568,1.6542625537004547,0.0424460499826077
569,2.4411261715048056,0.04149864436840589
570,3.5990039985230236,0.03909228160129474
571,2.7273577323993026,0.04315002776889765
572,3.858334240127303,0.0479359754410974
573,3.041994188977803,0.051444537148032876
574,2.665494890889609,0.054782333941897354
575,2.426186723341874,0.061486000067506486
576,2.240809325596023,0.06713489085303737
577,2.049581345679193,0.07107442786627827
578,1.9324007318620888,0.07515845080016581
579,1.8298492713870775,0.07812217131909638
580,1.7408596635248692,0.07842966482004443
581,1.666632034945566,0.07950027089695055
582,1.600497616145134,0.07888733906484979
583,1.5398094577050023,0.0802508578946377
584,1.4860140069551944,0.08202242913880153
585,1.4446063105544957,0.08210114154188208
586,1.4129895671769297,0.08043292241046085
587,1.598090093064915,0.08267004760739305
588,1.5844238394195775,0.08344591628075992
589,1.655208291761376,0.08396525090801787
590,1.6928415823960488,0.08463955518204813
591,1.7132078841017555,0.08516055232783548
592,1.7319154805531736,0.08551796184576177
593,1.7440906273520689,0.08586226919411044
594,1.7592759345349367,0.0863539150804189
595,2.338173235412892,0.017021999037037494
596,1.8604472137943389,0.018567211014132612
597,1.5284061487664031,0.02054248471618303
598,3.2891733317906784,0.022055184916275783
599,2.6105143520643153,0.023526962834097276
600,2.1723189776720027,0.024813410330851493
601,4.1055648082020895,0.026367050033749395
602,3.2788975200319967,0.027039593049866584
603,2.79317797477282,0.027819723215595893
604,2.4628204466389274,0.027238438920552777
605,2.2298403275037098,0.028044097888147546
606,2.0435426202970204,0.028738578594805442
607,1.9035795573460783,0.030417516149401025
608,1.8069808685199813,0.03214713100524147
609,1.9220462394886908,0.03389563946570706
610,1.9900634308113705,0.035601534059054085
611,2.0601842148183125,0.03700349746279241
612,2.074102547000988,0.038557524812330546
613,2.1046576136512005,0.038037090141745056
614,2.116330507088223,0.039613796627468556
615,2.1271231678475124,0.04044592096329103
616,2.131834387646594,0.04138819505783986
617,2.1360889839910717,0.04212604965451694
618,2.10660929936002,0.030162349297211177
619,1.7050998054485855,0.03147026137185294
620,1.3976765711241423,0.03197284298368541
621,2.804750922736498,0.033101684201563786
622,2.2761403843344303,0.03340836834288974
623,4.281114699043596,0.03314378755037317
624,3.382591125012988,0.033590670056034444
625,2.8599260874584367,0.03411661295175239
626,2.5486885486431343,0.03496198216489055
627,2.3308500796346983,0.03550071287833578
628,2.1669124893416543,0.036839980401227046
629,2.0349919675584434,0.038750985106043356
630,2.025320509933587,0.040154387304977335
631,1.9544192912124043,0.04174775601158953
632,1.9937818772007632,0.04248330835638636
633,2.047735442943173,0.04263492722006401
634,2.013901099892693,0.043324328586509586
635,2.0096858827805897,0.04398662788918872
636,2.00033352513217,0.04482302313721698
637,2.013243008247025,0.04549088993567307
638,2.037418628105208,0.046554453612116076
639,2.041358643107968,0.04749900811412555
640,2.3459504196314382,0.018967826746877803
641,1.9193385836531516,0.019018444860084527
642,1.6654206171877974,0.020749689403244287
643,3.1514884766827285,0.021272577783732816
644,2.595370523093394,0.020843715922264527
645,5.246943107293658,0.021805898414635094
646,3.926249919205202,0.02359893621073017
647,3.3342739334014886,0.02414678113350488
648,3.0244046300302023,0.024025188153491417
649,2.837245412152759,0.024242290667768174
650,2.695966729230493,0.024905317002341554
651,2.6040967989908967,0.02539539468543006
652,2.589786141909777,0.026077298829505713
653,2.588876928482412,0.026688092242530548
654,2.585565858672132,0.027122360734054052
655,2.582452613662078,0.027402021548551647
656,2.5783960857832007,0.02761190997036167
657,2.574911430605332,0.027809197823059906
658,2.569239664889928,0.028033741081657126
659,1.7441678505765412,0.0357502591210751
660,1.2990050094028596,0.036090550477162475
661,2.2149725886094966,0.03587911798506238
662,3.4692359509675232,0.03543951690962244
663,2.604779718658198,0.03530837493151273
664,2.1116455124416382,0.03756256131322422
665,1.7348889782940855,0.03540458353418374
666,1.467790616530633,0.037465976114136046
667,1.2622058912713134,0.038806817848072384
668,1.103699673117713,0.04006502647031718
669,0.9769370848067624,0.041766648214946134
670,1.1456931007645663,0.043032746884589135
671,1.1152211021642644,0.04425011437301285
672,1.1402539657191186,0.04494593477126407
673,1.196202546005295,0.04564600129579299
674,1.279344105339617,0.04680380391624661
675,1.3508152336590156,0.04851463454446747
676,1.3978494792500709,0.05035858015648531
677,1.4322266465311717,0.05064874710154277
678,1.4601393397621636,0.05145822606647532
679,1.4465022313164293,0.052016169678308466
680,1.4788286244185995,0.05335371768549879
681,1.4918347709897752,0.05459869591123323
682,1.5259286444574147,0.055526448133327744
683,1.5195746504452494,0.05576941679622316
684,1.542066671344985,0.056585061192957586
685,1.5631303559166572,0.05760906670768218
686,1.9148606766118084,0.022405635588165218
687,1.5532247389432052,0.026300489591117526
688,2.980872133249032,0.02697868350521393
689,2.3935287155670957,0.029317148615931266
690,1.9934274172808093,0.02831356440292976
691,3.4858265455898696,0.029873862982479737
692,2.8379497293995954,0.030845804580747704
693,2.4629460630989546,0.03295559877869536
694,2.1330424173744644,0.03524793081291555
695,1.898272746909984,0.03611033861807511
696,1.7198355463855368,0.036952286617482066
697,1.5694222335963268,0.04035568110720644
698,1.4472478516995724,0.043391122014063144
699,1.314528024662689,0.04575705248496886
700,1.2179970105577809,0.04835057164228673
701,1.1363111036162634,0.04904638959839336
702,1.0653970567631552,0.049898649935022577
703,1.0694387605381777,0.05138540305774353
704,1.0698842279273422,0.052047040145098866
705,1.2497165099217629,0.05352584018333606
706,1.2125857208910935,0.05436745048161096
707,1.3608885222612648,0.05683004522560642
708,1.3337302929554342,0.056447138613448744
